Date,Open,High,Low,Close,Adj Close,Volume
2017-11-13,17.799999,17.84,17.424999,17.715,17.715,249839
2017-11-14,17.67,17.860001,17.495001000000002,17.75,17.75,178520
2017-11-15,17.68,17.68,17.15,17.525,17.525,290063
2017-11-16,17.200001,17.74,17.200001,17.424999,17.424999,285866
2017-11-17,17.43,17.65,17.254998999999998,17.6,17.6,121883
2017-11-20,17.709999,19.5,17.709999,19.43,19.43,1312736
2017-11-21,19.5,20.0,19.110001,19.860001,19.860001,885864
2017-11-22,19.934998999999998,20.190001000000002,19.690001000000002,19.775,19.775,443633
2017-11-23,19.709999,19.75,19.334999,19.6,19.6,222733
2017-11-24,19.6,19.75,19.155001000000002,19.155001000000002,19.155001000000002,250597
